id,acc_trade_price,acc_trade_volume,date_time_kst,exchange,high_price,low_price,market,opening_price,time_unit,trade_price
1398,47385485847,4139.857047,2020-02-07 9:00,UPBIT,11610000,11256000,KRW_BTC,11269000,DAY,11490000
1399,64300123937,5742.272383,2020-02-06 9:00,UPBIT,11410000,10905000,KRW_BTC,11068000,DAY,11264000
1400,61300553914,5644.68431,2020-02-05 9:00,UPBIT,11116000,10589000,KRW_BTC,10636000,DAY,11054000
1401,45509665494,4273.507351,2020-02-04 9:00,UPBIT,10790000,10504000,KRW_BTC,10750000,DAY,10635000
1402,39872569783,3683.401864,2020-02-03 9:00,UPBIT,10975000,10715000,KRW_BTC,10765000,DAY,10750000
1403,35841614441,3318.261759,2020-02-02 9:00,UPBIT,10887000,10680000,KRW_BTC,10820000,DAY,10765000
1404,31294876435,2886.097379,2020-02-01 9:00,UPBIT,10918000,10770000,KRW_BTC,10781000,DAY,10820000
1405,38857928207,3618.060001,2020-01-31 9:00,UPBIT,10841000,10642000,KRW_BTC,10778000,DAY,10781000
1406,53656097226,5029.070291,2020-01-30 9:00,UPBIT,10882000,10520000,KRW_BTC,10670000,DAY,10779000
1407,56351664845,5305.298864,2020-01-29 9:00,UPBIT,10780000,10500000,KRW_BTC,10570000,DAY,10670000
1408,68462839033,6620.774169,2020-01-28 9:00,UPBIT,10601000,10127000,KRW_BTC,10128000,DAY,10570000
1409,48415199218,4801.261303,2020-01-27 9:00,UPBIT,10277000,9948000,KRW_BTC,9966000,DAY,10132000
1410,21899391392,2221.71968,2020-01-26 9:00,UPBIT,9986000,9700000,KRW_BTC,9745000,DAY,9966000
1411,14030173933,1443.816602,2020-01-25 9:00,UPBIT,9816000,9669000,KRW_BTC,9816000,DAY,9745000
1412,28685136536,2941.434723,2020-01-24 9:00,UPBIT,9885000,9631000,KRW_BTC,9750000,DAY,9813000
1413,35440547073,3630.527372,2020-01-23 9:00,UPBIT,9930000,9623000,KRW_BTC,9922000,DAY,9750000
1414,29600935085,2972.584592,2020-01-22 9:00,UPBIT,10091000,9845000,KRW_BTC,9960000,DAY,9922000
1415,28124677204,2842.755128,2020-01-21 9:00,UPBIT,10014000,9800000,KRW_BTC,9856000,DAY,9958000
1416,32790031643,3320.616095,2020-01-20 9:00,UPBIT,9951000,9775000,KRW_BTC,9886000,DAY,9851000
1417,86262593735,8567.012187,2020-01-19 9:00,UPBIT,10484000,9734000,KRW_BTC,10085000,DAY,9887000
1418,38838416042,3865.421301,2020-01-18 9:00,UPBIT,10167000,9900000,KRW_BTC,9997000,DAY,10085000
1419,83412175524,8319.128361,2020-01-17 9:00,UPBIT,10216000,9719000,KRW_BTC,9789000,DAY,9992000
1420,39665434451,4081.482654,2020-01-16 9:00,UPBIT,9855000,9561000,KRW_BTC,9735000,DAY,9785000
1421,79085766458,8125.752071,2020-01-15 9:00,UPBIT,9917000,9498000,KRW_BTC,9716000,DAY,9735000
1422,1.10231E+11,11554.39037,2020-01-14 9:00,UPBIT,9859000,9162000,KRW_BTC,9179000,DAY,9716000
1423,18249005012,1991.093104,2020-01-13 9:00,UPBIT,9227000,9101000,KRW_BTC,9218000,DAY,9172000
1424,22101988619,2412.748989,2020-01-12 9:00,UPBIT,9250000,9014000,KRW_BTC,9066000,DAY,9213000
1425,38861047625,4233.992621,2020-01-11 9:00,UPBIT,9350000,9047000,KRW_BTC,9218000,DAY,9060000
1426,62925329692,6980.828974,2020-01-10 9:00,UPBIT,9250000,8750000,KRW_BTC,8940000,DAY,9233000
1427,46561753849,5174.238911,2020-01-09 9:00,UPBIT,9142000,8900000,KRW_BTC,9084000,DAY,8941000
1428,1.23019E+11,13024.51495,2020-01-08 9:00,UPBIT,9736000,9030000,KRW_BTC,9386000,DAY,9085000
1429,80878156553,8896.191947,2020-01-07 9:00,UPBIT,9444000,8865000,KRW_BTC,8866000,DAY,9398000
1430,46379071124,5340.140416,2020-01-06 9:00,UPBIT,8890000,8446000,KRW_BTC,8451000,DAY,8866000
1431,24039161184,2807.832172,2020-01-05 9:00,UPBIT,8645000,8436000,KRW_BTC,8483000,DAY,8454000
1432,16789801499,1987.266881,2020-01-04 9:00,UPBIT,8520000,8382000,KRW_BTC,8476000,DAY,8482000
1433,49021606426,5887.008808,2020-01-03 9:00,UPBIT,8525000,7910000,KRW_BTC,8038000,DAY,8474000
1434,16790797168,2054.039566,2020-01-02 9:00,UPBIT,8310000,8026000,KRW_BTC,8300000,DAY,8037000
1435,8582255396,1030.458147,2020-01-01 9:00,UPBIT,8387000,8287000,KRW_BTC,8308000,DAY,8300000
1436,15395058519,1846.540919,2019-12-31 9:00,UPBIT,8439000,8260000,KRW_BTC,8343000,DAY,8312000
1437,19849732356,2355.803615,2019-12-30 9:00,UPBIT,8496000,8331000,KRW_BTC,8486000,DAY,8341000
1438,21095568480,2486.016105,2019-12-29 9:00,UPBIT,8639000,8388000,KRW_BTC,8428000,DAY,8486000
1439,14554673139,1725.512705,2019-12-28 9:00,UPBIT,8479000,8376000,KRW_BTC,8385000,DAY,8432000
1440,20006753452,2402.064706,2019-12-27 9:00,UPBIT,8424000,8195000,KRW_BTC,8367000,DAY,8385000
1441,23015609826,2740.211279,2019-12-26 9:00,UPBIT,8595000,8317000,KRW_BTC,8370000,DAY,8371000
1442,15603911383,1857.227092,2019-12-25 9:00,UPBIT,8471000,8317000,KRW_BTC,8460000,DAY,8370000
1443,30918612124,3635.400932,2019-12-24 9:00,UPBIT,8630000,8354000,KRW_BTC,8520000,DAY,8470000
1444,47475904169,5451.747358,2019-12-23 9:00,UPBIT,8890000,8456000,KRW_BTC,8688000,DAY,8520000
1445,23008097682,2717.845887,2019-12-22 9:00,UPBIT,8696000,8277000,KRW_BTC,8295000,DAY,8689000
1446,7904936683,952.396977,2019-12-21 9:00,UPBIT,8342000,8260000,KRW_BTC,8342000,DAY,8295000
1447,19260477837,2315.680103,2019-12-20 9:00,UPBIT,8395000,8241000,KRW_BTC,8329000,DAY,8338000
1448,37094382370,4444.339156,2019-12-19 9:00,UPBIT,8590000,8210000,KRW_BTC,8466000,DAY,8328000
1449,58866546300,7394.862478,2019-12-18 9:00,UPBIT,8668000,7546000,KRW_BTC,7741000,DAY,8466000
1450,36267738375,4587.863775,2019-12-17 9:00,UPBIT,8108000,7700000,KRW_BTC,8058000,DAY,7742000
1451,19139495161,2333.045362,2019-12-16 9:00,UPBIT,8347000,8017000,KRW_BTC,8319000,DAY,8050000
1452,15864899581,1911.202342,2019-12-15 9:00,UPBIT,8440000,8190000,KRW_BTC,8277000,DAY,8319000
1453,20194039088,2408.920971,2019-12-14 9:00,UPBIT,8520000,8200000,KRW_BTC,8490000,DAY,8277000
1454,18349093540,2163.021309,2019-12-13 9:00,UPBIT,8577000,8430000,KRW_BTC,8438000,DAY,8490000
1455,20772768614,2457.070479,2019-12-12 9:00,UPBIT,8566000,8360000,KRW_BTC,8490000,DAY,8437000
1456,16156817416,1897.014757,2019-12-11 9:00,UPBIT,8592000,8419000,KRW_BTC,8539000,DAY,8490000
1457,25451639641,2949.172128,2019-12-10 9:00,UPBIT,8749000,8480000,KRW_BTC,8679000,DAY,8537000
1458,27444900234,3125.561911,2019-12-09 9:00,UPBIT,8891000,8640000,KRW_BTC,8807000,DAY,8679000
1459,17561562888,2000.921403,2019-12-08 9:00,UPBIT,8857000,8670000,KRW_BTC,8784000,DAY,8807000
1460,16856577567,1910.695811,2019-12-07 9:00,UPBIT,8897000,8776000,KRW_BTC,8815000,DAY,8784000
1461,26463749587,3039.173138,2019-12-06 9:00,UPBIT,8852000,8614000,KRW_BTC,8685000,DAY,8813000
1462,34354288790,3969.792297,2019-12-05 9:00,UPBIT,8810000,8480000,KRW_BTC,8515000,DAY,8685000
1463,44778200123,5171.381015,2019-12-04 9:00,UPBIT,8996000,8432000,KRW_BTC,8607000,DAY,8515000
1464,14144230521,1641.815953,2019-12-03 9:00,UPBIT,8700000,8520000,KRW_BTC,8590000,DAY,8607000
1465,15714767986,1837.439258,2019-12-02 9:00,UPBIT,8705000,8415000,KRW_BTC,8630000,DAY,8585000
1466,26066009347,3023.698278,2019-12-01 9:00,UPBIT,8840000,8480000,KRW_BTC,8838000,DAY,8630000
1467,22305240923,2495.787933,2019-11-30 9:00,UPBIT,9106000,8726000,KRW_BTC,9035000,DAY,8838000
1468,37638406443,4210.8005,2019-11-29 9:00,UPBIT,9200000,8658000,KRW_BTC,8672000,DAY,9037000
1469,35384894253,4045.72391,2019-11-28 9:00,UPBIT,8903000,8615000,KRW_BTC,8700000,DAY,8674000
1470,78036777971,9265.752231,2019-11-27 9:00,UPBIT,8900000,8041000,KRW_BTC,8413000,DAY,8702000
1471,49374020763,5867.688767,2019-11-26 9:00,UPBIT,8627000,8240000,KRW_BTC,8338000,DAY,8410000
1472,1.11235E+11,13648.46006,2019-11-25 9:00,UPBIT,8633000,7683000,KRW_BTC,8217000,DAY,8338000
1473,37940617156,4506.870523,2019-11-24 9:00,UPBIT,8693000,8164000,KRW_BTC,8675000,DAY,8218000
1474,33850080659,3952.262499,2019-11-23 9:00,UPBIT,8712000,8405000,KRW_BTC,8661000,DAY,8670000
1475,93391117686,10814.24486,2019-11-22 9:00,UPBIT,9123000,8202000,KRW_BTC,9024000,DAY,8651000
1476,55308644720,6010.80669,2019-11-21 9:00,UPBIT,9525000,8901000,KRW_BTC,9486000,DAY,9024000
1477,23058987144,2431.563643,2019-11-20 9:00,UPBIT,9553000,9410000,KRW_BTC,9509000,DAY,9486000
1478,34452111122,3631.799952,2019-11-19 9:00,UPBIT,9615000,9361000,KRW_BTC,9580000,DAY,9503000
1479,32792043311,3352.421197,2019-11-18 9:00,UPBIT,9934000,9531000,KRW_BTC,9924000,DAY,9580000
1480,18060048971,1815.964295,2019-11-17 9:00,UPBIT,10056000,9820000,KRW_BTC,9934000,DAY,9924000
1481,17474462137,1761.164651,2019-11-16 9:00,UPBIT,9992000,9880000,KRW_BTC,9909000,DAY,9926000
1482,41477801451,4147.27479,2019-11-15 9:00,UPBIT,10212000,9860000,KRW_BTC,10075000,DAY,9914000
1483,21801449664,2156.615692,2019-11-14 9:00,UPBIT,10232000,10039000,KRW_BTC,10212000,DAY,10075000
1484,19145546177,1876.980709,2019-11-13 9:00,UPBIT,10287000,10143000,KRW_BTC,10259000,DAY,10211000
1485,30792065012,3027.288532,2019-11-12 9:00,UPBIT,10320000,10000000,KRW_BTC,10168000,DAY,10257000
1486,38742001326,3782.321185,2019-11-11 9:00,UPBIT,10511000,10069000,KRW_BTC,10496000,DAY,10168000
1487,29429356440,2837.970818,2019-11-10 9:00,UPBIT,10589000,10160000,KRW_BTC,10248000,DAY,10496000
1488,18321019288,1786.856942,2019-11-09 9:00,UPBIT,10319000,10172000,KRW_BTC,10213000,DAY,10248000
1489,49511704409,4766.431836,2019-11-08 9:00,UPBIT,10724000,10103000,KRW_BTC,10668000,DAY,10212000
1490,30913317792,2897.74288,2019-11-07 9:00,UPBIT,10795000,10546000,KRW_BTC,10752000,DAY,10668000
1491,25350992809,2355.011254,2019-11-06 9:00,UPBIT,10842000,10711000,KRW_BTC,10752000,DAY,10751000
1492,36670695777,3398.668628,2019-11-05 9:00,UPBIT,10918000,10674000,KRW_BTC,10846000,DAY,10752000
1493,34979608607,3242.365818,2019-11-04 9:00,UPBIT,10996000,10645000,KRW_BTC,10765000,DAY,10846000
1494,23265123468,2156.989022,2019-11-03 9:00,UPBIT,10943000,10660000,KRW_BTC,10851000,DAY,10765000
1495,27596836698,2544.982182,2019-11-02 9:00,UPBIT,10970000,10754000,KRW_BTC,10805000,DAY,10851000
1496,34271914390,3200.026645,2019-11-01 9:00,UPBIT,10857000,10604000,KRW_BTC,10698000,DAY,10805000
1497,54875677153,5113.481984,2019-10-31 9:00,UPBIT,10990000,10488000,KRW_BTC,10682000,DAY,10692000
1498,49189378638,4599.596552,2019-10-30 9:00,UPBIT,10915000,10501000,KRW_BTC,10903000,DAY,10682000
1499,55967079374,5143.497863,2019-10-29 9:00,UPBIT,11056000,10630000,KRW_BTC,10731000,DAY,10894000
1500,84515204724,7680.156928,2019-10-28 9:00,UPBIT,11377000,10719000,KRW_BTC,10975000,DAY,10736000
1501,1.48701E+11,13557.94012,2019-10-27 9:00,UPBIT,11275000,10551000,KRW_BTC,10727000,DAY,10975000
1502,2.69129E+11,24630.11774,2019-10-26 9:00,UPBIT,11899000,10015000,KRW_BTC,10063000,DAY,10730000
1503,89080424732,9376.126021,2019-10-25 9:00,UPBIT,10128000,8706000,KRW_BTC,8743000,DAY,10063000
1504,27981734689,3195.993327,2019-10-24 9:00,UPBIT,8872000,8630000,KRW_BTC,8826000,DAY,8743000
1505,63440499259,7029.062232,2019-10-23 9:00,UPBIT,9525000,8689000,KRW_BTC,9469000,DAY,8826000
1506,25948459059,2690.503067,2019-10-22 9:00,UPBIT,9774000,9451000,KRW_BTC,9663000,DAY,9470000
1507,28666803819,2955.217841,2019-10-21 9:00,UPBIT,9801000,9610000,KRW_BTC,9698000,DAY,9663000
1508,25077308419,2624.459857,2019-10-20 9:00,UPBIT,9814000,9373000,KRW_BTC,9446000,DAY,9710000
1509,17404523434,1841.453891,2019-10-19 9:00,UPBIT,9560000,9360000,KRW_BTC,9428000,DAY,9437000
1510,25556298239,2708.552154,2019-10-18 9:00,UPBIT,9626000,9350000,KRW_BTC,9563000,DAY,9434000
1511,22073646951,2313.841729,2019-10-17 9:00,UPBIT,9649000,9460000,KRW_BTC,9525000,DAY,9563000
1512,30204786517,3148.024484,2019-10-16 9:00,UPBIT,9733000,9441000,KRW_BTC,9715000,DAY,9525000
1513,27815987750,2837.930581,2019-10-15 9:00,UPBIT,9944000,9675000,KRW_BTC,9870000,DAY,9719000
1514,25139803400,2561.96676,2019-10-14 9:00,UPBIT,9907000,9735000,KRW_BTC,9804000,DAY,9871000
1515,22649118203,2289.999447,2019-10-13 9:00,UPBIT,9997000,9723000,KRW_BTC,9879000,DAY,9807000
1516,18505374391,1870.881977,2019-10-12 9:00,UPBIT,9978000,9805000,KRW_BTC,9813000,DAY,9867000
1517,63700438586,6349.286854,2019-10-11 9:00,UPBIT,10443000,9803000,KRW_BTC,10167000,DAY,9814000
1518,46481165730,4579.451236,2019-10-10 9:00,UPBIT,10305000,10020000,KRW_BTC,10182000,DAY,10167000
1519,58031436649,5787.818277,2019-10-09 9:00,UPBIT,10300000,9670000,KRW_BTC,9729000,DAY,10182000
1520,37891242406,3877.77878,2019-10-08 9:00,UPBIT,9928000,9661000,KRW_BTC,9748000,DAY,9728000
1521,63216416819,6586.422619,2019-10-07 9:00,UPBIT,9893000,9295000,KRW_BTC,9441000,DAY,9749000
1522,30163362303,3160.756873,2019-10-06 9:00,UPBIT,9754000,9370000,KRW_BTC,9720000,DAY,9443000
1523,22255428096,2297.855173,2019-10-05 9:00,UPBIT,9791000,9570000,KRW_BTC,9755000,DAY,9720000
1524,32654323538,3338.167736,2019-10-04 9:00,UPBIT,9942000,9663000,KRW_BTC,9932000,DAY,9755000
1525,34948711658,3518.317583,2019-10-03 9:00,UPBIT,10130000,9786000,KRW_BTC,10089000,DAY,9937000
1526,36734263346,3695.099166,2019-10-02 9:00,UPBIT,10092000,9812000,KRW_BTC,9987000,DAY,10077000
1527,66732354859,6643.786754,2019-10-01 9:00,UPBIT,10234000,9797000,KRW_BTC,9945000,DAY,9987000
1528,78406425958,8157.176973,2019-09-30 9:00,UPBIT,9984000,9268000,KRW_BTC,9672000,DAY,9945000
1529,28100774511,2898.388418,2019-09-29 9:00,UPBIT,9907000,9543000,KRW_BTC,9875000,DAY,9670000
1530,37895262102,3868.148176,2019-09-28 9:00,UPBIT,9972000,9633000,KRW_BTC,9833000,DAY,9874000
1531,52692807794,5463.7747,2019-09-27 9:00,UPBIT,9914000,9431000,KRW_BTC,9700000,DAY,9833000
1532,1.01046E+11,10322.36471,2019-09-26 9:00,UPBIT,10200000,9375000,KRW_BTC,10146000,DAY,9700000
1533,1.0099E+11,9974.200456,2019-09-25 9:00,UPBIT,10587000,9811000,KRW_BTC,10221000,DAY,10143000
1534,1.31312E+11,12189.27183,2019-09-24 9:00,UPBIT,11668000,9800000,KRW_BTC,11545000,DAY,10194000
1535,53889241967,4597.232593,2019-09-23 9:00,UPBIT,11960000,11490000,KRW_BTC,11943000,DAY,11545000
1536,37670180392,3173.260964,2019-09-22 9:00,UPBIT,11980000,11733000,KRW_BTC,11891000,DAY,11936000
1537,29757655305,2493.565164,2019-09-21 9:00,UPBIT,12080000,11808000,KRW_BTC,12074000,DAY,11891000
1538,37229747926,3081.286235,2019-09-20 9:00,UPBIT,12222000,12002000,KRW_BTC,12175000,DAY,12074000
1539,81918464278,6904.491687,2019-09-19 9:00,UPBIT,12250000,11556000,KRW_BTC,12049000,DAY,12180000
1540,47420990226,3927.079822,2019-09-18 9:00,UPBIT,12154000,12010000,KRW_BTC,12060000,DAY,12050000
1541,50717638290,4203.178847,2019-09-17 9:00,UPBIT,12136000,12001000,KRW_BTC,12133000,DAY,12061000
1542,47334758373,3908.91952,2019-09-16 9:00,UPBIT,12251000,11953000,KRW_BTC,12176000,DAY,12133000
1543,24787619670,2032.314642,2019-09-15 9:00,UPBIT,12290000,12150000,KRW_BTC,12258000,DAY,12169000
1544,29727338744,2424.390932,2019-09-14 9:00,UPBIT,12330000,12147000,KRW_BTC,12306000,DAY,12253000
1545,30017708367,2443.512921,2019-09-13 9:00,UPBIT,12444000,12137000,KRW_BTC,12418000,DAY,12306000
1546,42070122634,3436.842123,2019-09-12 9:00,UPBIT,12466000,12038000,KRW_BTC,12163000,DAY,12427000
1547,45147419832,3747.825121,2019-09-11 9:00,UPBIT,12255000,11858000,KRW_BTC,12073000,DAY,12162000
1548,38089901706,3132.176322,2019-09-10 9:00,UPBIT,12330000,11962000,KRW_BTC,12270000,DAY,12078000
1549,66431799125,5421.692104,2019-09-09 9:00,UPBIT,12480000,12010000,KRW_BTC,12370000,DAY,12278000
1550,37241378038,2998.757191,2019-09-08 9:00,UPBIT,12579000,12271000,KRW_BTC,12475000,DAY,12370000
1551,41093245851,3300.443188,2019-09-07 9:00,UPBIT,12588000,12335000,KRW_BTC,12340000,DAY,12473000
1552,1.13421E+11,8927.340604,2019-09-06 9:00,UPBIT,13014000,12306000,KRW_BTC,12644000,DAY,12341000
1553,49529989107,3920.571953,2019-09-05 9:00,UPBIT,12752000,12533000,KRW_BTC,12636000,DAY,12644000
1554,84250038678,6669.27584,2019-09-04 9:00,UPBIT,12900000,12438000,KRW_BTC,12722000,DAY,12641000
1555,1.24031E+11,9806.453362,2019-09-03 9:00,UPBIT,12959000,12310000,KRW_BTC,12435000,DAY,12703000
1556,76234083270,6302.83112,2019-09-02 9:00,UPBIT,12545000,11726000,KRW_BTC,11768000,DAY,12435000
1557,29924188378,2564.524098,2019-09-01 9:00,UPBIT,11860000,11544000,KRW_BTC,11612000,DAY,11768000
1558,31962253333,2750.6539,2019-08-31 9:00,UPBIT,11718000,11500000,KRW_BTC,11643000,DAY,11612000
1559,50382918699,4350.76365,2019-08-30 9:00,UPBIT,11768000,11384000,KRW_BTC,11525000,DAY,11632000
1560,72684959819,6298.064397,2019-08-29 9:00,UPBIT,11788000,11380000,KRW_BTC,11787000,DAY,11525000
1561,77931868159,6489.416561,2019-08-28 9:00,UPBIT,12319000,11684000,KRW_BTC,12208000,DAY,11787000
1562,47689175980,3899.290188,2019-08-27 9:00,UPBIT,12444000,12088000,KRW_BTC,12415000,DAY,12208000
1563,88655539497,7128.121672,2019-08-26 9:00,UPBIT,12680000,12209000,KRW_BTC,12218000,DAY,12421000
1564,57423735678,4711.943916,2019-08-25 9:00,UPBIT,12410000,12000000,KRW_BTC,12201000,DAY,12218000
1565,57620101107,4726.722645,2019-08-24 9:00,UPBIT,12470000,11985000,KRW_BTC,12454000,DAY,12201000
1566,84725098861,6873.327385,2019-08-23 9:00,UPBIT,12523000,12138000,KRW_BTC,12210000,DAY,12443000
1567,1.10233E+11,9088.123795,2019-08-22 9:00,UPBIT,12383000,11870000,KRW_BTC,12293000,DAY,12210000
1568,1.41065E+11,11402.28624,2019-08-21 9:00,UPBIT,13014000,12011000,KRW_BTC,12959000,DAY,12293000
1569,1.09739E+11,8459.4867,2019-08-20 9:00,UPBIT,13211000,12746000,KRW_BTC,13166000,DAY,12952000
1570,1.31988E+11,10273.77158,2019-08-19 9:00,UPBIT,13191000,12413000,KRW_BTC,12512000,DAY,13165000
1571,79575156884,6357.87369,2019-08-18 9:00,UPBIT,12729000,12230000,KRW_BTC,12422000,DAY,12509000
1572,80734967358,6445.935477,2019-08-17 9:00,UPBIT,12722000,12201000,KRW_BTC,12575000,DAY,12424000
1573,2.17247E+11,17519.15337,2019-08-16 9:00,UPBIT,12847000,11930000,KRW_BTC,12620000,DAY,12575000
1574,2.54083E+11,20920.03379,2019-08-15 9:00,UPBIT,12770000,11535000,KRW_BTC,12200000,DAY,12619000
1575,1.67382E+11,13208.81055,2019-08-14 9:00,UPBIT,13152000,12109000,KRW_BTC,13147000,DAY,12202000
1576,99671230255,7466.960993,2019-08-13 9:00,UPBIT,13745000,13012000,KRW_BTC,13696000,DAY,13147000
1577,49090206115,3581.488385,2019-08-12 9:00,UPBIT,13893000,13535000,KRW_BTC,13876000,DAY,13696000
1578,78561546587,5737.536007,2019-08-11 9:00,UPBIT,13918000,13434000,KRW_BTC,13698000,DAY,13876000
1579,1.20388E+11,8664.217984,2019-08-10 9:00,UPBIT,14331000,13582000,KRW_BTC,14246000,DAY,13699000
1580,1.07984E+11,7624.83527,2019-08-09 9:00,UPBIT,14315000,13980000,KRW_BTC,14250000,DAY,14248000
1581,1.30358E+11,9231.752684,2019-08-08 9:00,UPBIT,14310000,13841000,KRW_BTC,14197000,DAY,14241000
1582,2.31909E+11,16557.39288,2019-08-07 9:00,UPBIT,14408000,13570000,KRW_BTC,13782000,DAY,14219000
1583,3.15014E+11,22453.01942,2019-08-06 9:00,UPBIT,14570000,13455000,KRW_BTC,14181000,DAY,13782000
1584,2.56826E+11,18719.86011,2019-08-05 9:00,UPBIT,14213000,12948000,KRW_BTC,12958000,DAY,14181000
1585,1.08275E+11,8484.583205,2019-08-04 9:00,UPBIT,13036000,12475000,KRW_BTC,12772000,DAY,12958000
1586,95589607053,7491.780976,2019-08-03 9:00,UPBIT,12883000,12523000,KRW_BTC,12563000,DAY,12773000
1587,1.19089E+11,9548.015655,2019-08-02 9:00,UPBIT,12768000,12213000,KRW_BTC,12317000,DAY,12563000
1588,87399133793,7300.308304,2019-08-01 9:00,UPBIT,12412000,11682000,KRW_BTC,11956000,DAY,12317000
1589,93764411910,8042.516544,2019-07-31 9:00,UPBIT,11960000,11300000,KRW_BTC,11323000,DAY,11957000
1590,53928293024,4773.206453,2019-07-30 9:00,UPBIT,11500000,11146000,KRW_BTC,11280000,DAY,11323000
1591,56246405054,4965.8996,2019-07-29 9:00,UPBIT,11547000,11151000,KRW_BTC,11312000,DAY,11280000
1592,52517787374,4658.227071,2019-07-28 9:00,UPBIT,11417000,11000000,KRW_BTC,11306000,DAY,11310000
1593,95456708175,8266.205386,2019-07-27 9:00,UPBIT,12011000,11121000,KRW_BTC,11680000,DAY,11310000
1594,64103081760,5539.775018,2019-07-26 9:00,UPBIT,11738000,11456000,KRW_BTC,11738000,DAY,11680000
1595,84081541940,7073.001698,2019-07-25 9:00,UPBIT,12103000,11556000,KRW_BTC,11611000,DAY,11743000
1596,1.01476E+11,8792.822002,2019-07-24 9:00,UPBIT,11811000,11327000,KRW_BTC,11797000,DAY,11611000
1597,1.1072E+11,9196.95113,2019-07-23 9:00,UPBIT,12337000,11770000,KRW_BTC,12311000,DAY,11797000
1598,94670693910,7619.39809,2019-07-22 9:00,UPBIT,12683000,12101000,KRW_BTC,12565000,DAY,12310000
1599,94378482422,7503.345314,2019-07-21 9:00,UPBIT,12843000,12300000,KRW_BTC,12780000,DAY,12565000
1600,1.61718E+11,12766.0661,2019-07-20 9:00,UPBIT,13090000,12410000,KRW_BTC,12549000,DAY,12780000
1601,2.11801E+11,16966.26425,2019-07-19 9:00,UPBIT,12805000,12210000,KRW_BTC,12656000,DAY,12549000
1602,3.6345E+11,30361.56544,2019-07-18 9:00,UPBIT,12800000,11082000,KRW_BTC,11642000,DAY,12659000
1603,3.3641E+11,29435.31112,2019-07-17 9:00,UPBIT,11993000,10880000,KRW_BTC,11448000,DAY,11648000
1604,3.14937E+11,25524.42454,2019-07-16 9:00,UPBIT,13388000,11325000,KRW_BTC,13162000,DAY,11448000
1605,2.94881E+11,23622.0861,2019-07-15 9:00,UPBIT,13440000,11858000,KRW_BTC,12425000,DAY,13166000
1606,2.42509E+11,18601.58808,2019-07-14 9:00,UPBIT,13857000,12393000,KRW_BTC,13810000,DAY,12425000
1607,1.45284E+11,10525.64945,2019-07-13 9:00,UPBIT,14266000,13373000,KRW_BTC,14194000,DAY,13810000
1608,2.47018E+11,17827.61271,2019-07-12 9:00,UPBIT,14300000,13240000,KRW_BTC,13770000,DAY,14199000
1609,3.55725E+11,25449.01585,2019-07-11 9:00,UPBIT,14662000,13488000,KRW_BTC,14594000,DAY,13770000
1610,4.34277E+11,29004.84702,2019-07-10 9:00,UPBIT,15537000,14010000,KRW_BTC,14940000,DAY,14595000
1611,2.72968E+11,18409.06928,2019-07-09 9:00,UPBIT,15167000,14449000,KRW_BTC,14569000,DAY,14940000
1612,1.86722E+11,13219.12417,2019-07-08 9:00,UPBIT,14712000,13504000,KRW_BTC,13658000,DAY,14570000
1613,82884148613,6112.299349,2019-07-07 9:00,UPBIT,13777000,13402000,KRW_BTC,13608000,DAY,13652000
1614,1.51147E+11,11029.65693,2019-07-06 9:00,UPBIT,13980000,13337000,KRW_BTC,13352000,DAY,13607000
1615,2.10031E+11,15604.87415,2019-07-05 9:00,UPBIT,13790000,13100000,KRW_BTC,13535000,DAY,13367000
1616,2.50066E+11,17777.0014,2019-07-04 9:00,UPBIT,14543000,13446000,KRW_BTC,14424000,DAY,13535000
1617,4.08707E+11,29701.05312,2019-07-03 9:00,UPBIT,14450000,13205000,KRW_BTC,13205000,DAY,14419000
1618,4.20057E+11,33653.85372,2019-07-02 9:00,UPBIT,13352000,11850000,KRW_BTC,13027000,DAY,13205000
1619,3.29524E+11,25148.22954,2019-07-01 9:00,UPBIT,13846000,12330000,KRW_BTC,13599000,DAY,13026000
1620,2.24262E+11,15823.17086,2019-06-30 9:00,UPBIT,14823000,13501000,KRW_BTC,14576000,DAY,13598000
1621,3.01337E+11,20528.56039,2019-06-29 9:00,UPBIT,15446000,14246000,KRW_BTC,15306000,DAY,14576000
1622,4.96347E+11,34255.78283,2019-06-28 9:00,UPBIT,15400000,13597000,KRW_BTC,14021000,DAY,15307000
1623,7.84341E+11,53630.66521,2019-06-27 9:00,UPBIT,16451000,13088000,KRW_BTC,15854000,DAY,14028000
1624,7.50596E+11,49346.44063,2019-06-26 9:00,UPBIT,16840000,13858000,KRW_BTC,13942000,DAY,15854000
1625,2.13792E+11,15996.64021,2019-06-25 9:00,UPBIT,13999000,12850000,KRW_BTC,12896000,DAY,13941000
1626,1.07078E+11,8410.982476,2019-06-24 9:00,UPBIT,12980000,12456000,KRW_BTC,12681000,DAY,12891000
1627,1.32979E+11,10604.85648,2019-06-23 9:00,UPBIT,13036000,12200000,KRW_BTC,12398000,DAY,12681000
1628,3.01509E+11,24086.22072,2019-06-22 9:00,UPBIT,13043000,11818000,KRW_BTC,11994000,DAY,12398000
1629,1.16267E+11,10040.27929,2019-06-21 9:00,UPBIT,12000000,11338000,KRW_BTC,11350000,DAY,11994000
1630,97115613737,8734.013026,2019-06-20 9:00,UPBIT,11421000,10931000,KRW_BTC,11064000,DAY,11349000
